feature,importance
Percepción sobre el uso de IA en campañas políticas [La presencia de bots o cuentas falsas en redes sociales reduce mi confianza en la información política digital.]_Totalmente de acuerdo,0.009618518136062099
"identifica_ia_Sí, fácilmente",0.00957665272548929
conoce_ia_Sí,0.00954088349277312
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Ignoré,0.009494250618399857
edad_25–34,0.009325966840203327
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_Sí,0.009318430559363482
Percepción sobre el uso de IA en campañas políticas [Los partidos pueden manipular mi opinión mediante mensajes personalizados creados con IA.]_Totalmente de acuerdo,0.009315154963954362
¿A través de qué dispositivos accede principalmente a Internet?_Smartphone,0.009288427965219974
"¿A través de qué dispositivos accede principalmente a Internet?_Smartphone, Computadora",0.009242572205778744
¿Participó activamente en redes sociales o medios digitales durantes las ultimas elecciones presidenciales de 2025?_Sí,0.009181134781483646
Percepción sobre el uso de IA en campañas políticas [Considero que el uso de inteligencia artificial en campañas políticas debería estar regulado por la ley.]_Ni de acuerdo ni en desacuerdo,0.00916787859408686
"¿Conoce alguna medida, ley o regulación sobre el uso de IA en campañas políticas en Ecuador?_No",0.009080445091281582
Percepción sobre el uso de IA en campañas políticas [El uso de inteligencia artificial en campañas políticas digitales mejora la comunicación entre partidos y ciudadanos.]_Totalmente en desacuerdo,0.008954439412246306
"¿Considera que el uso de IA en campañas digitales influyó en su decisión de voto en las elecciones presidenciales de 2025?_Sí, algo",0.008934610085070184
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Rara vez",0.008496413819408516
¿A qué facultad o unidad académica pertenece?_Facultad de Ingeniería y Ciencias Aplicadas,0.008479540087153301
"¿Conoce alguna medida, ley o regulación sobre el uso de IA en campañas políticas en Ecuador?_Sí",0.008290165394430019
"¿A través de qué dispositivos accede principalmente a Internet?_Smartphone, Computadora, Tablet",0.008259812497180372
Percepción sobre el uso de IA en campañas políticas [Los partidos pueden manipular mi opinión mediante mensajes personalizados creados con IA.]_De acuerdo,0.00823797952826461
Percepción sobre el uso de IA en campañas políticas [El uso de inteligencia artificial en campañas políticas digitales mejora la comunicación entre partidos y ciudadanos.]_Ni de acuerdo ni en desacuerdo,0.00822874403112701
Percepción sobre el uso de IA en campañas políticas [La existencia de deepfakes o contenido manipulado me hace desconfiar más de las campañas políticas digitales.]_Ni de acuerdo ni en desacuerdo,0.008228066602385843
¿Con qué frecuencia utiliza redes sociales?_Varias veces al día,0.008222696941850287
"¿Vio alguna vez un video, imagen, audio o noticia política de la campaña entre Luisa González y Daniel Noboa que le pareció “falso”, “manipulado” o generado con IA?_No",0.008160212146626425
¿Por quién votó en la segunda vuelta presidencial de 2025?_Prefiero no responder,0.007813176834614147
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_No,0.00779456562618384
Percepción sobre el uso de IA en campañas políticas [La inteligencia artificial puede mejorar la transparencia del proceso electoral.]_Totalmente en desacuerdo,0.007747640306474877
"¿Realiza alguna verificación (chequea fuentes, busca noticias, consulta otras personas) de la información política digital antes de compartirla?_Siempre",0.007577378857523073
genero_Femenino,0.007570684851200798
Percepción sobre el uso de IA en campañas políticas [La presencia de bots o cuentas falsas en redes sociales reduce mi confianza en la información política digital.]_Totalmente en desacuerdo,0.007562031989919749
"¿Vio alguna vez un video, imagen, audio o noticia política de la campaña entre Luisa González y Daniel Noboa que le pareció “falso”, “manipulado” o generado con IA?_Sí, algunas veces",0.007209275197957583
Percepción sobre el uso de IA en campañas políticas [La inteligencia artificial puede mejorar la transparencia del proceso electoral.]_Totalmente de acuerdo,0.007098222345633035
Percepción sobre el uso de IA en campañas políticas [Considero que el uso de inteligencia artificial en campañas políticas debería estar regulado por la ley.]_De acuerdo,0.007086874249837601
¿Por quién votó en la segunda vuelta presidencial de 2025?_Luisa González,0.007083245253879056
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Solo leí/vi,0.007060917019523426
"¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Reaccioné (me gusta, me enfada, etc.)",0.007011797282705313
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Varias veces al día",0.006996402926090068
Percepción sobre el uso de IA en campañas políticas [Considero que el uso de inteligencia artificial en campañas políticas debería estar regulado por la ley.]_Totalmente en desacuerdo,0.00687037325103773
conoce_ia_No estoy seguro/a,0.006743252740001254
¿Con qué frecuencia utiliza redes sociales?_Varias veces a la semana,0.006677818998153181
rol_uce_Docente,0.006650633861636344
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Varias veces a la semana",0.006486452898771391
Percepción sobre el uso de IA en campañas políticas [Los partidos pueden manipular mi opinión mediante mensajes personalizados creados con IA.]_En desacuerdo,0.006429557021020219
"¿Ha cambiado su confianza en el proceso electoral al saber que existen bots, deepfakes o manipulación mediante IA?_Sí, ahora confío más",0.006410610256817145
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Una vez al día",0.006239262842530678
Percepción sobre el uso de IA en campañas políticas [El uso de inteligencia artificial en campañas políticas digitales mejora la comunicación entre partidos y ciudadanos.]_De acuerdo,0.006057897004092579
edad_45–54,0.005943162193104903
"¿Ha cambiado su confianza en el proceso electoral al saber que existen bots, deepfakes o manipulación mediante IA?_No sé",0.005881388388524787
Percepción sobre el uso de IA en campañas políticas [La existencia de deepfakes o contenido manipulado me hace desconfiar más de las campañas políticas digitales.]_Totalmente en desacuerdo,0.0058058921901791875
Percepción sobre el uso de IA en campañas políticas [Considero que el uso de inteligencia artificial en campañas políticas debería estar regulado por la ley.]_En desacuerdo,0.005700639192653084
rol_uce_Estudiante de pregrado,0.005640630164282483
¿Por quién votó en la segunda vuelta presidencial de 2025?_Nulo/blanco,0.0056082856283477716
Percepción sobre el uso de IA en campañas políticas [Los partidos pueden manipular mi opinión mediante mensajes personalizados creados con IA.]_Totalmente en desacuerdo,0.005501171141741233
"¿Realiza alguna verificación (chequea fuentes, busca noticias, consulta otras personas) de la información política digital antes de compartirla?_Nunca",0.0054996453502863685
"¿Considera que el uso de IA en campañas digitales influyó en su decisión de voto en las elecciones presidenciales de 2025?_Sí, mucho",0.0054560647799819575
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_No sé,0.005233729740783586
rol_uce_Estudiante de posgrado,0.0051948769698100935
Percepción sobre el uso de IA en campañas políticas [La existencia de deepfakes o contenido manipulado me hace desconfiar más de las campañas políticas digitales.]_En desacuerdo,0.004881794691200664
¿Con qué frecuencia utiliza redes sociales?_Una vez al día,0.004749287150977818
"¿A qué facultad o unidad académica pertenece?_Facultad de Ingeniería en Geología, Minas, Petróleos y Ambiental",0.004158834942089688
¿A través de qué dispositivos accede principalmente a Internet?_Computadora,0.004158365121032913
Percepción sobre el uso de IA en campañas políticas [La presencia de bots o cuentas falsas en redes sociales reduce mi confianza en la información política digital.]_En desacuerdo,0.004116103666204782
"identifica_ia_No, me resulta difícil distinguirlo",0.003866279545802855
rol_uce_Personal administrativo,0.003809353096139304
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Agrícolas,0.0037350991544478625
¿Considera que el uso de IA en campañas digitales influyó en su decisión de voto en las elecciones presidenciales de 2025?_No sé/no aplica,0.00369163444786119
genero_Otros,0.00365606248560608
percibe_automatizacion_No,0.0034758135940831623
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Ninguna",0.0032698206208523826
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_.",0.003248073817335877
Percepción sobre el uso de IA en campañas políticas [El uso de inteligencia artificial en campañas políticas digitales mejora la comunicación entre partidos y ciudadanos.]_Totalmente de acuerdo,0.002868930484417308
¿Con qué frecuencia utiliza redes sociales?_Rara vez,0.0028378184311730783
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Administrativas,0.0028140619725391417
¿A través de qué dispositivos accede principalmente a Internet?_celular,0.0027485610297760376
¿Por quién votó en la segunda vuelta presidencial de 2025?_No voté,0.002687276590185276
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Comenté,0.0026279930586921236
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_No tuve interacción,0.002600902299868346
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que existen leyes para regular ",0.0024976318399510893
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Tomar mejores decisiones y estar atentos a cualquier información que los medios digitales contengan.",0.002495006015268958
¿A qué facultad o unidad académica pertenece?_Facultad de Comunicación Social,0.002461666143170655
¿A qué facultad o unidad académica pertenece?_Facultad de Artes,0.002367186791106835
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que se sancione a todo aquel personaje politico que utilice la IA para degenerar la información.",0.002248130263825187
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_que la inteligencia mejore ",0.002168667558246614
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Psicológicas,0.002132136791047538
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_tener un mayor control cuando se trate de IA",0.002120285453894711
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Na",0.0020845881719488467
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que promocionen más sus propuestas y no se ataquen unos a otros",0.0020122406551086073
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Compartí,0.001962308248127597
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Nimguna",0.0019318970616948993
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regular ",0.0019149565787988689
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_La prohibición del uso de imágenes de personas o marcas de campaña en la generación de contenido IA. ",0.0018979231531294663
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Recomiendo que exista leyes que ayuden a regular el uso de la IA para temas políticos.",0.0018651979650395666
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_prohibir el uso de ia en aspectos políticos",0.0018357281887062544
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regularlas ",0.0018312149744934298
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_no usar IA, no se debe manipular o distorsionar información",0.0018140425919348667
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_USAR SABIAMENTE LA IA ",0.0017283532466656614
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regular el contenido político de creadores realizado con IA",0.0017237876518393302
edad_35–44,0.0016913880363965837
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Un proceso para la elección de el futuro de un país no debería estar en manos de inteligencia artificial ",0.0016599430301750492
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Leyes claras sobre su uso ",0.0016348905223067332
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_dar un cierto uso solo para que no abusen de ella",0.0015737665054456561
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_H",0.001562684878814832
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Prohibir difusión de información falsa hecha por IA.",0.001524015090885983
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Controlar las noticias falsas ",0.0015037055745824007
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_El uso de IA para fines tales cómo informarse temas que le preocupan a la ciudadanía y enfocarse en ello, exponer situaciones sociales que solo en palabras no se puede llegar a comprender por parte de algunas personas y hacer uso de la IA para que con gráficos o vídeos explicativos se pueda comprender de mejor manera y más acercada a la realidad. Controlar el mal uso de la IA para campañas sucias o desinformar, ya que, incita al odio y causa un malestar entre todos los ciudadanos debido a que algunos no saben identificar qué es real y qué no, por tanto causa confusiones.",0.0014982323805448202
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Mayor control y supervision del uso de IA en las campañas políticas",0.0014733337388866063
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_No usarla con intención de afectar al contrincante político",0.0014596253255888647
"¿A qué facultad o unidad académica pertenece?_Facultad de Filosofía, Letras y Ciencias de la Educación",0.0014579946521572963
"¿A qué facultad o unidad académica pertenece?_Facultad de Jurisprudencia, Ciencias Políticas y Sociales",0.0014505793227110114
edad_55–64,0.0014303593581042168
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Hacer campañas por ellos mismo",0.0014249718543238197
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Usar de manera adecuada y ser transparente en su uso ",0.0014238628620003287
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Tratar de comunicar de mejor manera ",0.0014233686585135902
¿A través de qué dispositivos accede principalmente a Internet?_Tablet,0.0013781079379621617
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Informarse de fuentes oficiales",0.0013639788023480021
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Ninguna.",0.0013626442859798185
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Verificar si los perfiles que hacen publicidad en las campañas electorales son de fuentes confiables porque cada una se expresa diferente de cada candidato .",0.0013512231692342403
"¿A través de qué dispositivos accede principalmente a Internet?_Smartphone, Celular",0.0013457819757118309
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Si, ser más transparente al momento de usar IA ya que el mal uso fue lo que causó muchas veces la desinformación ",0.0013234100967019588
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_No usar ia",0.0013040109165711894
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Crear una Ley para el uso del mismo",0.001286927574824832
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_No",0.0012847853419899768
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_No se debería permitir el uso de IA",0.0012383706773149788
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Médicas,0.0012239979805934878
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Establecer normas claras de transparencia en el uso de inteligencia artificial en campañas políticas, exigiendo que todo contenido generado o manipulado digitalmente sea identificado como tal, evitando la desinformación y garantizando que la ciudadanía pueda reconocer qué mensajes provienen de la IA.",0.001218307091462059
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Nada",0.0012087743579871795
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Fortalecer las alianzas entre el Consejo Nacional Electoral (CNE), medios de comunicación y organizaciones de verificación de datos (fact-checkers) para desmentir contenidos sintéticos en tiempo real",0.0011952722589428045
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Antes de comentar cualquier noticia verificar que provenga de fuentes confiables.",0.0011922650981387162
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regulación y Verificación de Contenido",0.0011841078130252866
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Sacar a la corrupta de la presidenta del CNE Diana Atamait",0.0011673605040754946
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regular las noticias falsas ",0.0011502009583810638
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que se haga uso de diferentes IA para la búsqueda de verificación de respuestas y afirmaciones, ya que garantizar el uso responsable es un proceso muy largo, y difícil de llegar a obtener(muy difícil), la mejor manera es concientizar a la gente a buscar fuentes confiables de información que no estén sesgadas o afines a un partido, hasta los medios de comunicación mas confiables pueden no dar una visión olistica de la verdad.",0.001140211943594397
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Leyes que prohíban el uso de la IA en campañas políticas ",0.0011118171349386538
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que tenemos que informarnos de citios oficiales y no creer en todo lo que vemos en redes sociales",0.0011061242392711504
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que utilicen la IA para evitar fraudes electorales.",0.0011059668370467567
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Nunca",0.0011008149649658805
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que sea regulado",0.0010970691766714724
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Regulación de una entidad del gobierno de una manera neutral ",0.001095823854760929
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_SI",0.0010869488561109154
¿A qué facultad o unidad académica pertenece?_Facultad de Arquitectura y Urbanismo,0.0010779090075807545
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Más control en las publicidades ",0.0010771311446072965
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Solo el uso en imagenes de campaña",0.0010531322075596965
¿A qué facultad o unidad académica pertenece?_No pertenece a ninguna facultad / Área administrativa,0.0010311707027584086
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_No confíe, investigue ",0.001018590037870776
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Dejar de usar ia para enviar información falsa y regular la imagen usada de personas vulnerables y de prioridad alta aunque estas sean generadas por ia o digital",0.001011559364961708
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Que lo usen bien ",0.001009795156298818
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Económicas,0.0010051510510958284
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Mayor seguimiento a los partidos políticos ",0.000998434096213933
"¿Qué recomendaciones haría para garantizar un uso responsable y transparente de la inteligencia artificial en campañas políticas digitales en Ecuador, considerando la experiencia de la campaña entre Luisa González y Daniel Noboa?_Colocar fuentes verificadas, ir a la fuente de la información. Usar en ente intermediario encargado de aprobar o desaprobar contenido a publicar. Que exista una mejor trazabilidad en cuanto al comprender el origen de las publicaciones. ",0.000993443751340161
