feature,importance
"¿Ha cambiado su confianza en el proceso electoral al saber que existen bots, deepfakes o manipulación mediante IA?_Sí, ahora confío más",0.00458632807664173
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_Comenté,0.004547261907587716
Percepción sobre el uso de IA en campañas políticas [La existencia de deepfakes o contenido manipulado me hace desconfiar más de las campañas políticas digitales.]_Ni de acuerdo ni en desacuerdo,0.004194175229216689
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Administrativas,0.004185464837685787
conoce_ia_No estoy seguro/a,0.004050997198776345
rol_uce_Docente,0.004031770193093382
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_Sí,0.004025941421755504
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Una vez al día",0.003946206626459064
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_No,0.003900126995531848
"identifica_ia_No, me resulta difícil distinguirlo",0.0036074943764727585
Percepción sobre el uso de IA en campañas políticas [Considero que el uso de inteligencia artificial en campañas políticas debería estar regulado por la ley.]_En desacuerdo,0.0035715261830081405
percibe_automatizacion_No,0.0035172176831713203
rol_uce_Estudiante de posgrado,0.003386260177782876
"¿A qué facultad o unidad académica pertenece?_Facultad de Filosofía, Letras y Ciencias de la Educación",0.003245313014207964
Percepción sobre el uso de IA en campañas políticas [El uso de inteligencia artificial en campañas políticas digitales mejora la comunicación entre partidos y ciudadanos.]_De acuerdo,0.0031082354035907893
Percepción sobre el uso de IA en campañas políticas [La presencia de bots o cuentas falsas en redes sociales reduce mi confianza en la información política digital.]_En desacuerdo,0.002929901026454216
"¿A qué facultad o unidad académica pertenece?_Facultad de Jurisprudencia, Ciencias Políticas y Sociales",0.0029137358627531113
¿Por quién votó en la segunda vuelta presidencial de 2025?_No voté,0.0026669517180837876
edad_35-44,0.0023540552121567157
"Durante la campaña presidencial entre Luisa González y Daniel Noboa, ¿con qué frecuencia vio o recibió contenido político en redes sociales o plataformas digitales?_Nunca",0.00229111996761087
¿A través de qué dispositivos accede principalmente a Internet?_Tablet,0.002186755483586046
¿Con qué frecuencia utiliza redes sociales?_Rara vez,0.002112473445142307
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Económicas,0.0020128934905796147
¿A qué facultad o unidad académica pertenece?_Facultad de Derecho,0.0018467528991987223
¿Cree que debería regularse el uso de IA en campañas políticas digitales en el país?_No sé,0.0017790558857203641
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Agrícolas,0.0015729225461681114
¿A qué facultad o unidad académica pertenece?_Facultad de Odontología,0.0015616001877253897
¿A través de qué dispositivos accede principalmente a Internet?_Smartphone;Tablet,0.0014532817511207147
¿A qué facultad o unidad académica pertenece?_Facultad de Comunicación Social,0.0011709514251371197
¿A qué facultad o unidad académica pertenece?_Facultad de Arquitectura y Urbanismo,0.001152013295023305
¿Qué tipo de interacción tuvo con el contenido político digital relacionado a la campaña Noboa vs. González?_No tuve interacción,0.0010025922556292377
rol_uce_Personal administrativo,0.0009592642722828346
¿A qué facultad o unidad académica pertenece?_Instituto de Posgrado,0.0009147124341536065
edad_45-54,0.0007518286489770937
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Psicológicas,0.0007492004036982088
¿A qué facultad o unidad académica pertenece?_No pertenece a ninguna facultad / Área administrativa,0.00048076094609890077
¿A través de qué dispositivos accede principalmente a Internet?_Computadora;celular,0.0002803731785641556
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Biológicas,0.00023848425180422367
¿A qué facultad o unidad académica pertenece?_Facultad de Artes,0.0002300439326490263
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias Químicas,0.0002142689196401217
¿A través de qué dispositivos accede principalmente a Internet?_Smartphone;Computadora;Televisión ,0.00016695857081619762
edad_55-64,0.00015764835193953053
¿A través de qué dispositivos accede principalmente a Internet?_celular,0.0001523556381962992
¿Con qué frecuencia utiliza redes sociales?_Nunca,0.0001442188814842523
¿A través de qué dispositivos accede principalmente a Internet?_Computadora;,0.00013746740719814668
¿A qué facultad o unidad académica pertenece?_Facultad de Ciencias de la Discapacidad,8.531529837807087e-05
¿A través de qué dispositivos accede principalmente a Internet?_Smartphone;Computadora;,8.219761931608732e-05
¿A través de qué dispositivos accede principalmente a Internet?_Smartphone;Celular,5.20433211985129e-05
¿A través de qué dispositivos accede principalmente a Internet?_Todas las anteriores ,3.5214441734469795e-05
¿A qué facultad o unidad académica pertenece?_Centro de Investigación,2.7592415310710677e-05
reside_quito_Sí,0.0
